Date,Value
"Nov 1, 2014",0.37%
"Oct 1, 2014",0.32%
"Sep 1, 2014",0.38%
"Aug 1, 2014",0.15%
"Jul 1, 2014",0.18%
"Jun 1, 2014",0.23%
"May 1, 2014",0.21%
"Apr 1, 2014",0.38%
"Mar 1, 2014",0.37%
"Feb 1, 2014",0.30%
"Jan 1, 2014",0.45%
"Dec 1, 2013",0.47%
"Nov 1, 2013",0.18%
"Oct 1, 2013",0.11%
"Sep 1, 2013",0.34%
"Aug 1, 2013",0.15%
"Jul 1, 2013",0.02%
"Jun 1, 2013",-0.21%
"May 1, 2013",-0.69%
"Apr 1, 2013",-0.97%
"Mar 1, 2013",-0.97%
"Feb 1, 2013",-0.94%
"Jan 1, 2013",-1.04%
"Dec 1, 2012",-1.13%
"Nov 1, 2012",-1.13%
"Oct 1, 2012",-1.18%
"Sep 1, 2012",-1.17%
"Aug 1, 2012",-0.94%
"Jul 1, 2012",-0.92%
"Jun 1, 2012",-0.82%
"May 1, 2012",-0.79%
"Apr 1, 2012",-0.65%
"Mar 1, 2012",-0.57%
"Feb 1, 2012",-0.69%
"Jan 1, 2012",-0.55%
"Dec 1, 2011",-0.44%
"Nov 1, 2011",-0.46%
"Oct 1, 2011",-0.28%
"Sep 1, 2011",-0.39%
"Aug 1, 2011",-0.36%
"Jul 1, 2011",0.09%
"Jun 1, 2011",0.21%
"May 1, 2011",0.29%
"Apr 1, 2011",0.49%
"Mar 1, 2011",0.54%
"Feb 1, 2011",0.84%
"Jan 1, 2011",0.62%
"Dec 1, 2010",0.65%
"Nov 1, 2010",0.17%
"Oct 1, 2010",0.02%
"Sep 1, 2010",0.46%
"Aug 1, 2010",0.51%
"Jul 1, 2010",0.73%
"Jun 1, 2010",0.76%
"May 1, 2010",0.86%
"Apr 1, 2010",1.10%
"Mar 1, 2010",1.08%
"Feb 1, 2010",0.90%
"Jan 1, 2010",0.85%
"Dec 1, 2009",0.86%
"Nov 1, 2009",0.84%
"Oct 1, 2009",1.12%
"Sep 1, 2009",1.29%
"Aug 1, 2009",1.49%
"Jul 1, 2009",1.44%
"Jun 1, 2009",1.48%
"May 1, 2009",1.34%
"Apr 1, 2009",1.29%
"Mar 1, 2009",1.43%
"Feb 1, 2009",1.48%
"Jan 1, 2009",1.72%
"Dec 1, 2008",1.96%
"Nov 1, 2008",3.84%
"Oct 1, 2008",2.96%
"Sep 1, 2008",1.71%
"Aug 1, 2008",1.47%
"Jul 1, 2008",1.24%
"Jun 1, 2008",1.35%
"May 1, 2008",1.16%
"Apr 1, 2008",1.00%
"Mar 1, 2008",0.73%
"Feb 1, 2008",1.09%
"Jan 1, 2008",1.24%
"Dec 1, 2007",1.63%
"Nov 1, 2007",1.65%
"Oct 1, 2007",2.15%
"Sep 1, 2007",2.24%
"Aug 1, 2007",2.45%
"Jul 1, 2007",2.63%
"Jun 1, 2007",2.67%
"May 1, 2007",2.32%
"Apr 1, 2007",2.20%
"Mar 1, 2007",2.14%
"Feb 1, 2007",2.38%
"Jan 1, 2007",2.47%
"Dec 1, 2006",2.28%
"Nov 1, 2006",2.35%
"Oct 1, 2006",2.45%
"Sep 1, 2006",2.35%
"Aug 1, 2006",2.29%
"Jul 1, 2006",2.48%
"Jun 1, 2006",2.48%
"May 1, 2006",2.36%
"Apr 1, 2006",2.34%
"Mar 1, 2006",2.15%
"Feb 1, 2006",2.02%
"Jan 1, 2006",1.97%
"Dec 1, 2005",2.10%
"Nov 1, 2005",2.03%
"Oct 1, 2005",1.82%
"Sep 1, 2005",1.56%
"Aug 1, 2005",1.79%
"Jul 1, 2005",1.75%
"Jun 1, 2005",1.49%
"May 1, 2005",1.41%
"Apr 1, 2005",1.41%
"Mar 1, 2005",1.49%
"Feb 1, 2005",1.33%
"Jan 1, 2005",1.40%
"Dec 1, 2004",1.28%
"Nov 1, 2004",1.27%
"Oct 1, 2004",1.35%
"Sep 1, 2004",1.46%
"Aug 1, 2004",1.51%
"Jul 1, 2004",1.68%
"Jun 1, 2004",1.80%
"May 1, 2004",1.77%
"Apr 1, 2004",1.49%
"Mar 1, 2004",0.98%
"Feb 1, 2004",1.31%
"Jan 1, 2004",1.48%
"Dec 1, 2003",1.64%
"Nov 1, 2003",1.64%
"Oct 1, 2003",1.68%
"Sep 1, 2003",1.80%
"Aug 1, 2003",1.97%
"Jul 1, 2003",1.76%
"Jun 1, 2003",1.37%
"May 1, 2003",1.61%
"Apr 1, 2003",1.85%
"Mar 1, 2003",1.60%
"Feb 1, 2003",1.74%
"Jan 1, 2003",2.10%
