Date,Value
"Dec 1, 2012",-0.76%
"Nov 1, 2012",-0.77%
"Oct 1, 2012",-0.75%
"Sep 1, 2012",-0.71%
"Aug 1, 2012",-0.59%
"Jul 1, 2012",-0.60%
"Jun 1, 2012",-0.50%
"May 1, 2012",-0.34%
"Apr 1, 2012",-0.21%
"Mar 1, 2012",-0.14%
"Feb 1, 2012",-0.25%
"Jan 1, 2012",-0.11%
"Dec 1, 2011",-0.03%
"Nov 1, 2011",0.00%
"Oct 1, 2011",0.19%
"Sep 1, 2011",0.08%
"Aug 1, 2011",0.14%
"Jul 1, 2011",0.62%
"Jun 1, 2011",0.76%
"May 1, 2011",0.78%
"Apr 1, 2011",0.86%
"Mar 1, 2011",0.96%
"Feb 1, 2011",1.24%
"Jan 1, 2011",1.06%
"Dec 1, 2010",1.04%
"Nov 1, 2010",0.67%
"Oct 1, 2010",0.53%
"Sep 1, 2010",0.91%
"Aug 1, 2010",1.02%
"Jul 1, 2010",1.24%
"Jun 1, 2010",1.26%
"May 1, 2010",1.31%
"Apr 1, 2010",1.50%
"Mar 1, 2010",1.51%
"Feb 1, 2010",1.42%
"Jan 1, 2010",1.37%
"Dec 1, 2009",1.36%
"Nov 1, 2009",1.28%
"Oct 1, 2009",1.48%
"Sep 1, 2009",1.64%
"Aug 1, 2009",1.77%
"Jul 1, 2009",1.82%
"Jun 1, 2009",1.86%
"May 1, 2009",1.72%
"Apr 1, 2009",1.57%
"Mar 1, 2009",1.71%
"Feb 1, 2009",1.75%
"Jan 1, 2009",1.91%
"Dec 1, 2008",2.17%
"Nov 1, 2008",2.89%
"Oct 1, 2008",2.75%
"Sep 1, 2008",1.85%
"Aug 1, 2008",1.68%
"Jul 1, 2008",1.57%
"Jun 1, 2008",1.63%
"May 1, 2008",1.46%
"Apr 1, 2008",1.36%
"Mar 1, 2008",1.09%
"Feb 1, 2008",1.41%
"Jan 1, 2008",1.47%
"Dec 1, 2007",1.79%
"Nov 1, 2007",1.77%
"Oct 1, 2007",2.20%
"Sep 1, 2007",2.26%
"Aug 1, 2007",2.44%
"Jul 1, 2007",2.64%
"Jun 1, 2007",2.69%
"May 1, 2007",2.37%
"Apr 1, 2007",2.26%
"Mar 1, 2007",2.18%
"Feb 1, 2007",2.36%
"Jan 1, 2007",2.44%
"Dec 1, 2006",2.25%
"Nov 1, 2006",2.29%
"Oct 1, 2006",2.41%
"Sep 1, 2006",2.32%
"Aug 1, 2006",2.29%
"Jul 1, 2006",2.51%
"Jun 1, 2006",2.53%
"May 1, 2006",2.45%
"Apr 1, 2006",2.41%
"Mar 1, 2006",2.20%
"Feb 1, 2006",2.05%
"Jan 1, 2006",2.01%
"Dec 1, 2005",2.12%
"Nov 1, 2005",2.06%
"Oct 1, 2005",1.94%
"Sep 1, 2005",1.70%
"Aug 1, 2005",1.89%
"Jul 1, 2005",1.88%
"Jun 1, 2005",1.68%
"May 1, 2005",1.65%
"Apr 1, 2005",1.71%
"Mar 1, 2005",1.79%
"Feb 1, 2005",1.63%
"Jan 1, 2005",1.72%
"Dec 1, 2004",1.67%
"Nov 1, 2004",1.68%
"Oct 1, 2004",1.73%
"Sep 1, 2004",1.80%
"Aug 1, 2004",1.86%
"Jul 1, 2004",2.02%
"Jun 1, 2004",2.15%
"May 1, 2004",2.09%
"Apr 1, 2004",1.90%
"Mar 1, 2004",1.47%
"Feb 1, 2004",1.76%
"Jan 1, 2004",1.89%
"Dec 1, 2003",1.98%
"Nov 1, 2003",1.96%
"Oct 1, 2003",2.08%
"Sep 1, 2003",2.19%
"Aug 1, 2003",2.32%
"Jul 1, 2003",2.11%
"Jun 1, 2003",1.72%
"May 1, 2003",1.91%
"Apr 1, 2003",2.18%
"Mar 1, 2003",1.94%
"Feb 1, 2003",1.99%
"Jan 1, 2003",2.29%
