Date,Value
"Feb 1, 1992",6.96%
"Jan 1, 1992",6.70%
"Dec 1, 1991",6.69%
"Nov 1, 1991",7.06%
"Oct 1, 1991",7.25%
"Sep 1, 1991",7.48%
"Aug 1, 1991",7.74%
"Jul 1, 1991",8.15%
"Jun 1, 1991",8.17%
"May 1, 1991",7.94%
"Apr 1, 1991",7.92%
"Mar 1, 1991",8.00%
"Feb 1, 1991",7.73%
"Jan 1, 1991",7.97%
"Dec 1, 1990",8.00%
"Nov 1, 1990",8.28%
"Oct 1, 1990",8.59%
"Sep 1, 1990",8.79%
"Aug 1, 1990",8.64%
"Jul 1, 1990",8.46%
"Jun 1, 1990",8.52%
"May 1, 1990",8.78%
"Apr 1, 1990",8.81%
"Mar 1, 1990",8.65%
"Feb 1, 1990",8.48%
"Jan 1, 1990",8.20%
