Date,Value
"Dec 1, 1996",221.99 billion
"Nov 1, 1996",220.96 billion
"Oct 1, 1996",221.06 billion
"Sep 1, 1996",219.26 billion
"Aug 1, 1996",216.36 billion
"Jul 1, 1996",216.33 billion
"Jun 1, 1996",216.07 billion
"May 1, 1996",216.30 billion
"Apr 1, 1996",214.68 billion
"Mar 1, 1996",213.89 billion
"Feb 1, 1996",212.01 billion
"Jan 1, 1996",208.70 billion
"Dec 1, 1995",210.40 billion
"Nov 1, 1995",208.66 billion
"Oct 1, 1995",206.18 billion
"Sep 1, 1995",207.01 billion
"Aug 1, 1995",206.52 billion
"Jul 1, 1995",204.92 billion
"Jun 1, 1995",205.50 billion
"May 1, 1995",202.99 billion
"Apr 1, 1995",201.03 billion
"Mar 1, 1995",200.25 billion
"Feb 1, 1995",198.40 billion
"Jan 1, 1995",201.57 billion
"Dec 1, 1994",200.70 billion
"Nov 1, 1994",199.73 billion
"Oct 1, 1994",199.57 billion
"Sep 1, 1994",197.76 billion
"Aug 1, 1994",196.16 billion
"Jul 1, 1994",193.74 billion
"Jun 1, 1994",193.13 billion
"May 1, 1994",190.93 billion
"Apr 1, 1994",191.64 billion
"Mar 1, 1994",191.58 billion
"Feb 1, 1994",188.07 billion
"Jan 1, 1994",185.14 billion
"Dec 1, 1993",186.40 billion
"Nov 1, 1993",184.75 billion
"Oct 1, 1993",182.88 billion
"Sep 1, 1993",181.77 billion
"Aug 1, 1993",180.71 billion
"Jul 1, 1993",180.74 billion
"Jun 1, 1993",178.16 billion
"May 1, 1993",178.43 billion
"Apr 1, 1993",176.75 billion
"Mar 1, 1993",172.31 billion
"Feb 1, 1993",173.74 billion
"Jan 1, 1993",175.11 billion
"Dec 1, 1992",173.10 billion
"Nov 1, 1992",171.00 billion
"Oct 1, 1992",170.62 billion
"Sep 1, 1992",169.40 billion
"Aug 1, 1992",167.80 billion
"Jul 1, 1992",167.26 billion
"Jun 1, 1992",166.08 billion
"May 1, 1992",165.61 billion
"Apr 1, 1992",164.71 billion
"Mar 1, 1992",163.72 billion
"Feb 1, 1992",164.21 billion
"Jan 1, 1992",164.10 billion
