Date,Value
"Feb 1, 1981",11.42%
"Jan 1, 1981",11.08%
"Dec 1, 1980",11.10%
"Nov 1, 1980",10.88%
"Oct 1, 1980",11.29%
"Sep 1, 1980",11.57%
"Aug 1, 1980",11.94%
"Jul 1, 1980",12.39%
"Jun 1, 1980",13.04%
"May 1, 1980",13.98%
"Apr 1, 1980",14.73%
"Mar 1, 1980",14.60%
"Feb 1, 1980",13.14%
"Jan 1, 1980",13.53%
"Dec 1, 1979",13.78%
"Nov 1, 1979",14.26%
"Oct 1, 1979",14.07%
"Sep 1, 1979",13.47%
"Aug 1, 1979",13.42%
"Jul 1, 1979",13.82%
"Jun 1, 1979",13.75%
"May 1, 1979",13.79%
"Apr 1, 1979",13.25%
"Mar 1, 1979",13.29%
"Feb 1, 1979",13.21%
"Jan 1, 1979",12.69%
"Dec 1, 1978",12.83%
"Nov 1, 1978",12.75%
"Oct 1, 1978",11.75%
"Sep 1, 1978",11.14%
"Aug 1, 1978",11.03%
"Jul 1, 1978",11.67%
"Jun 1, 1978",11.50%
"May 1, 1978",11.42%
"Apr 1, 1978",11.89%
"Mar 1, 1978",12.29%
"Feb 1, 1978",12.26%
"Jan 1, 1978",12.08%
"Dec 1, 1977",11.61%
"Nov 1, 1977",11.49%
"Oct 1, 1977",11.49%
"Sep 1, 1977",11.13%
"Aug 1, 1977",10.86%
"Jul 1, 1977",10.50%
"Jun 1, 1977",10.49%
"May 1, 1977",10.44%
"Apr 1, 1977",10.29%
"Mar 1, 1977",10.02%
"Feb 1, 1977",9.92%
"Jan 1, 1977",9.60%
"Dec 1, 1976",9.47%
"Nov 1, 1976",9.67%
"Oct 1, 1976",9.49%
"Sep 1, 1976",9.05%
"Aug 1, 1976",9.15%
"Jul 1, 1976",8.97%
"Jun 1, 1976",9.09%
"May 1, 1976",8.95%
"Apr 1, 1976",8.69%
"Mar 1, 1976",8.57%
"Feb 1, 1976",8.38%
"Jan 1, 1976",8.46%
"Dec 1, 1975",8.97%
"Nov 1, 1975",8.76%
"Oct 1, 1975",8.84%
"Sep 1, 1975",9.16%
"Aug 1, 1975",9.13%
"Jul 1, 1975",8.53%
"Jun 1, 1975",8.61%
"May 1, 1975",9.02%
"Apr 1, 1975",9.78%
"Mar 1, 1975",10.09%
"Feb 1, 1975",10.73%
"Jan 1, 1975",12.05%
"Dec 1, 1974",13.25%
"Nov 1, 1974",12.49%
"Oct 1, 1974",13.01%
"Sep 1, 1974",13.37%
"Aug 1, 1974",11.82%
"Jul 1, 1974",11.18%
"Jun 1, 1974",9.73%
"May 1, 1974",9.61%
"Apr 1, 1974",9.18%
"Mar 1, 1974",8.58%
"Feb 1, 1974",8.87%
"Jan 1, 1974",8.56%
"Dec 1, 1973",8.61%
"Nov 1, 1973",7.85%
"Oct 1, 1973",7.15%
"Sep 1, 1973",7.28%
"Aug 1, 1973",7.26%
"Jul 1, 1973",6.98%
"Jun 1, 1973",6.90%
"May 1, 1973",6.61%
"Apr 1, 1973",6.29%
"Mar 1, 1973",6.05%
"Feb 1, 1973",5.84%
"Jan 1, 1973",5.53%
"Dec 1, 1972",5.46%
"Nov 1, 1972",5.50%
"Oct 1, 1972",5.69%
"Sep 1, 1972",5.61%
"Aug 1, 1972",5.48%
"Jul 1, 1972",5.62%
"Jun 1, 1972",5.53%
"May 1, 1972",5.49%
"Apr 1, 1972",5.39%
"Mar 1, 1972",5.39%
"Feb 1, 1972",5.49%
"Jan 1, 1972",5.55%
"Dec 1, 1971",5.75%
"Nov 1, 1971",6.05%
"Oct 1, 1971",5.67%
"Sep 1, 1971",5.46%
"Aug 1, 1971",5.55%
"Jul 1, 1971",5.41%
"Jun 1, 1971",5.33%
"May 1, 1971",5.20%
"Apr 1, 1971",5.10%
"Mar 1, 1971",5.24%
"Feb 1, 1971",5.34%
"Jan 1, 1971",5.52%
"Dec 1, 1970",5.70%
"Nov 1, 1970",6.18%
"Oct 1, 1970",6.26%
"Sep 1, 1970",6.49%
"Aug 1, 1970",6.95%
"Jul 1, 1970",7.22%
"Jun 1, 1970",7.30%
"May 1, 1970",7.31%
"Apr 1, 1970",6.51%
"Mar 1, 1970",6.35%
"Feb 1, 1970",6.52%
"Jan 1, 1970",6.34%
"Dec 1, 1969",6.34%
"Nov 1, 1969",6.05%
"Oct 1, 1969",6.13%
"Sep 1, 1969",6.23%
"Aug 1, 1969",6.24%
"Jul 1, 1969",6.18%
"Jun 1, 1969",5.89%
"May 1, 1969",5.58%
"Apr 1, 1969",5.75%
"Mar 1, 1969",5.86%
"Feb 1, 1969",5.71%
"Jan 1, 1969",5.67%
"Dec 1, 1968",5.41%
"Nov 1, 1968",5.43%
"Oct 1, 1968",5.48%
"Sep 1, 1968",5.59%
"Aug 1, 1968",5.74%
"Jul 1, 1968",5.58%
"Jun 1, 1968",5.54%
"May 1, 1968",5.65%
"Apr 1, 1968",5.73%
"Mar 1, 1968",6.11%
"Feb 1, 1968",5.95%
"Jan 1, 1968",5.65%
"Dec 1, 1967",5.59%
"Nov 1, 1967",5.74%
"Oct 1, 1967",5.55%
"Sep 1, 1967",5.53%
"Aug 1, 1967",5.62%
"Jul 1, 1967",5.72%
"Jun 1, 1967",5.83%
"May 1, 1967",5.80%
"Apr 1, 1967",5.95%
"Mar 1, 1967",6.09%
"Feb 1, 1967",6.28%
"Jan 1, 1967",6.53%
"Dec 1, 1966",6.82%
"Nov 1, 1966",6.84%
"Oct 1, 1966",7.16%
"Sep 1, 1966",7.08%
"Aug 1, 1966",6.81%
"Jul 1, 1966",6.38%
"Jun 1, 1966",6.34%
"May 1, 1966",6.25%
"Apr 1, 1966",5.87%
"Mar 1, 1966",6.01%
"Feb 1, 1966",5.71%
"Jan 1, 1966",5.62%
"Dec 1, 1965",5.66%
"Nov 1, 1965",5.56%
"Oct 1, 1965",5.53%
"Sep 1, 1965",5.57%
"Aug 1, 1965",5.70%
"Jul 1, 1965",5.76%
"Jun 1, 1965",5.69%
"May 1, 1965",5.36%
"Apr 1, 1965",5.38%
"Mar 1, 1965",5.39%
"Feb 1, 1965",5.34%
"Jan 1, 1965",5.33%
"Dec 1, 1964",5.42%
"Nov 1, 1964",5.29%
"Oct 1, 1964",5.30%
"Sep 1, 1964",5.36%
"Aug 1, 1964",5.39%
"Jul 1, 1964",5.26%
"Jun 1, 1964",5.40%
"May 1, 1964",5.30%
"Apr 1, 1964",5.29%
"Mar 1, 1964",5.30%
"Feb 1, 1964",5.33%
"Jan 1, 1964",5.33%
"Dec 1, 1963",5.42%
"Nov 1, 1963",5.51%
"Oct 1, 1963",5.45%
"Sep 1, 1963",5.44%
"Aug 1, 1963",5.52%
"Jul 1, 1963",5.62%
"Jun 1, 1963",5.48%
"May 1, 1963",5.41%
"Apr 1, 1963",5.46%
"Mar 1, 1963",5.65%
"Feb 1, 1963",5.61%
"Jan 1, 1963",5.66%
"Dec 1, 1962",5.86%
"Nov 1, 1962",6.03%
"Oct 1, 1962",6.37%
"Sep 1, 1962",6.09%
"Aug 1, 1962",6.00%
"Jul 1, 1962",6.13%
"Jun 1, 1962",6.24%
"May 1, 1962",5.46%
"Apr 1, 1962",5.00%
"Mar 1, 1962",4.79%
"Feb 1, 1962",4.71%
"Jan 1, 1962",4.71%
"Dec 1, 1961",4.45%
"Nov 1, 1961",4.42%
"Oct 1, 1961",4.55%
"Sep 1, 1961",4.53%
"Aug 1, 1961",4.49%
"Jul 1, 1961",4.64%
"Jun 1, 1961",4.62%
"May 1, 1961",4.59%
"Apr 1, 1961",4.66%
"Mar 1, 1961",4.82%
"Feb 1, 1961",5.07%
"Jan 1, 1961",5.38%
"Dec 1, 1960",5.76%
"Nov 1, 1960",5.90%
"Oct 1, 1960",6.09%
"Sep 1, 1960",5.97%
"Aug 1, 1960",5.78%
"Jul 1, 1960",5.84%
"Jun 1, 1960",5.69%
"May 1, 1960",5.98%
"Apr 1, 1960",6.01%
"Mar 1, 1960",6.16%
"Feb 1, 1960",6.08%
"Jan 1, 1960",5.84%
"Dec 1, 1959",5.74%
"Nov 1, 1959",5.95%
"Oct 1, 1959",5.99%
"Sep 1, 1959",6.01%
"Aug 1, 1959",5.76%
"Jul 1, 1959",5.71%
"Jun 1, 1959",5.92%
"May 1, 1959",5.70%
"Apr 1, 1959",5.62%
"Mar 1, 1959",5.54%
"Feb 1, 1959",5.54%
"Jan 1, 1959",5.33%
"Dec 1, 1958",5.40%
"Nov 1, 1958",5.50%
"Oct 1, 1958",5.66%
"Sep 1, 1958",5.88%
