Date,Value
"Jun 1, 1998",377.09 billion
"May 1, 1998",374.56 billion
"Apr 1, 1998",373.52 billion
"Mar 1, 1998",369.61 billion
"Feb 1, 1998",368.07 billion
"Jan 1, 1998",368.60 billion
"Dec 1, 1997",368.64 billion
"Nov 1, 1997",367.00 billion
"Oct 1, 1997",365.81 billion
"Sep 1, 1997",367.48 billion
"Aug 1, 1997",366.79 billion
"Jul 1, 1997",366.51 billion
"Jun 1, 1997",362.72 billion
"May 1, 1997",358.15 billion
"Apr 1, 1997",360.63 billion
"Mar 1, 1997",363.57 billion
"Feb 1, 1997",363.29 billion
"Jan 1, 1997",361.29 billion
"Dec 1, 1996",360.01 billion
"Nov 1, 1996",358.34 billion
"Oct 1, 1996",359.18 billion
"Sep 1, 1996",357.38 billion
"Aug 1, 1996",353.78 billion
"Jul 1, 1996",354.41 billion
"Jun 1, 1996",354.65 billion
"May 1, 1996",355.26 billion
"Apr 1, 1996",353.27 billion
"Mar 1, 1996",353.34 billion
"Feb 1, 1996",352.03 billion
"Jan 1, 1996",347.66 billion
"Dec 1, 1995",352.55 billion
"Nov 1, 1995",349.41 billion
"Oct 1, 1995",345.02 billion
"Sep 1, 1995",347.54 billion
"Aug 1, 1995",347.41 billion
"Jul 1, 1995",345.62 billion
"Jun 1, 1995",346.60 billion
"May 1, 1995",343.03 billion
"Apr 1, 1995",340.40 billion
"Mar 1, 1995",340.19 billion
"Feb 1, 1995",338.17 billion
"Jan 1, 1995",344.95 billion
"Dec 1, 1994",344.84 billion
"Nov 1, 1994",343.17 billion
"Oct 1, 1994",343.35 billion
"Sep 1, 1994",340.47 billion
"Aug 1, 1994",338.62 billion
"Jul 1, 1994",335.80 billion
"Jun 1, 1994",335.64 billion
"May 1, 1994",332.94 billion
"Apr 1, 1994",334.40 billion
"Mar 1, 1994",334.75 billion
"Feb 1, 1994",329.75 billion
"Jan 1, 1994",325.72 billion
"Dec 1, 1993",328.83 billion
"Nov 1, 1993",325.92 billion
"Oct 1, 1993",322.85 billion
"Sep 1, 1993",322.22 billion
"Aug 1, 1993",320.99 billion
"Jul 1, 1993",321.94 billion
"Jun 1, 1993",317.34 billion
"May 1, 1993",318.26 billion
"Apr 1, 1993",315.70 billion
"Mar 1, 1993",308.62 billion
"Feb 1, 1993",312.29 billion
"Jan 1, 1993",315.84 billion
"Dec 1, 1992",313.77 billion
"Nov 1, 1992",309.74 billion
"Oct 1, 1992",309.49 billion
"Sep 1, 1992",308.36 billion
"Aug 1, 1992",306.31 billion
"Jul 1, 1992",306.19 billion
"Jun 1, 1992",304.68 billion
"May 1, 1992",304.92 billion
"Apr 1, 1992",303.69 billion
"Mar 1, 1992",302.30 billion
"Feb 1, 1992",304.74 billion
"Jan 1, 1992",305.62 billion
