,Date,Adj Close IBM,Adj Close AAPL,Adj Close AMZN,Return IBM,Return AAPL,Return AMZN
9043,1997-12-01,36.28949,0.551582,4.2708330000000005,0.027967482005429867,0.0,0.03535345454545458
9044,1997-12-02,35.705154,0.493316,4.234375,-0.016102072528437317,-0.10563433904659691,-0.008536507983337382
9045,1997-12-03,35.584263,0.489432,4.3645830000000005,-0.0033858137119363585,-0.007873249600661603,0.030750228782288058
9046,1997-12-04,35.221561,0.485547,4.5,-0.010192764144082433,-0.007937772765164497,0.031026331725161338
9047,1997-12-05,36.188744,0.491374,4.59375,0.02745996976113574,0.01200089795632553,0.02083333333333326
9048,1997-12-08,36.390236,0.483605,4.7083330000000005,0.0055678085981651915,-0.015810767358468203,0.02494323809523813
9049,1997-12-09,35.584263,0.473894,4.6875,-0.022148056418210715,-0.020080437547171814,-0.004424708277855571
9050,1997-12-10,34.334976,0.45835699999999996,4.5104169999999995,-0.035107850905890636,-0.03278581286110405,-0.0377777066666668
9051,1997-12-11,32.763302,0.45253000000000004,4.6875,-0.04577472254531345,-0.012712798102788692,0.03926089317240522
9052,1997-12-12,32.360313,0.438935,4.5416669999999995,-0.012300011763161312,-0.030042207146487532,-0.03111104000000009
9053,1997-12-15,32.521515,0.433108,4.5833330000000005,0.004981472212583382,-0.013275314112567993,0.009174164464281764
9054,1997-12-16,33.448402,0.44476099999999996,4.4583330000000005,0.02850073251507501,0.026905529336793466,-0.027272729256198502
9055,1997-12-17,32.884212,0.433108,4.390625,-0.016867472472975042,-0.0262005886307477,-0.01518684225696032
9056,1997-12-18,32.23941,0.429224,4.2916669999999995,-0.019608254563010297,-0.008967740147953873,-0.02253847686832755
9057,1997-12-19,32.9245,0.425339,4.5,0.021250078708016096,-0.00905121801204023,0.04854360788010825
9058,1997-12-22,33.065548,0.41368599999999994,4.6979169999999995,0.004283983052134399,-0.027396970416538546,0.043981555555555385
9059,1997-12-23,31.796124,0.402033,4.625,-0.038391137506627815,-0.028168707667167836,-0.015521134153711036
9060,1997-12-24,31.957328999999998,0.40786,4.6041669999999995,0.005069957583509144,0.014493835083189799,-0.004504432432432592
9061,1997-12-26,32.783463,0.41368599999999994,4.5208330000000005,0.025851159212961772,0.014284313244740776,-0.01809969099730724
9062,1997-12-29,33.125984,0.40786,4.75,0.01044798104458966,-0.014083145187412494,0.05069132170995916
9063,1997-12-30,33.246899,0.40980200000000006,4.8489580000000005,0.003650155720657189,0.004761437748246999,0.02083326315789491
9064,1997-12-31,33.730488,0.40786,5.0208330000000005,0.014545386623877388,-0.004738873895198337,0.03544575968692665
9065,1998-01-02,34.052890999999995,0.504969,4.9583330000000005,0.009558207399785967,0.23809395380767917,-0.012448133606515088
9066,1998-01-05,34.314842,0.493316,4.75,0.007692474627191137,-0.023076664112054446,-0.04201674232045338
9067,1998-01-06,33.931969,0.588483,4.8385419999999995,-0.011157650092050497,0.19291285910045497,0.018640421052631417
9068,1998-01-07,33.6096,0.543813,4.78125,-0.00950045074012662,-0.07590703554733103,-0.011840756988365397
9069,1998-01-08,33.589436,0.565177,4.6145830000000005,-0.0005999476340093901,0.03928556323589194,-0.03485845751633976
9070,1998-01-09,32.259571,0.565177,4.2604169999999995,-0.03959176331510894,0.0,-0.0767492967403558
9071,1998-01-12,32.279716,0.5671189999999999,4.3020830000000005,0.0006244658368208533,0.0034360917022453474,0.00977979385585992
9072,1998-01-13,32.9245,0.605963,4.6458330000000005,0.01997489692908072,0.06849356131605555,0.07990315389080127
9073,1998-01-14,33.085712,0.6137319999999999,4.875,0.0048964145241385815,0.012820914808329809,0.049327429548156276
9074,1998-01-15,33.347640999999996,0.596252,4.953125,0.007916680166955237,-0.02848148703342812,0.01602564102564097
9075,1998-01-16,33.851402,0.584599,4.7916669999999995,0.015106345903148188,-0.01954374995807151,-0.03259719873817046
9076,1998-01-20,34.939479999999996,0.592368,4.953125,0.03214277506142871,0.013289451401730101,0.03369558026465547
9077,1998-01-21,32.279716,0.587512,5.0729169999999995,-0.07612488794910499,-0.00819760689301241,0.02418513564668756
9078,1998-01-22,32.037921999999995,0.598194,5.1354169999999995,-0.007490586348405492,0.018181756287531048,0.012320327732545211
9079,1998-01-23,31.977490999999997,0.605963,4.9375,-0.0018862334454774476,0.012987425484040305,-0.03853961615970025
9080,1998-01-26,31.634928000000002,0.604021,4.8125,-0.010712629080248837,-0.0032048161356386107,-0.025316455696202556
9081,1998-01-27,31.111025,0.59431,4.75,-0.016560903821244644,-0.01607725559210693,-0.012987012987012991
9082,1998-01-28,31.272228000000002,0.596252,4.7708330000000005,0.005181539341760688,0.0032676549275629796,0.004385894736842255
9083,1998-01-29,31.655081,0.5748880000000001,4.9583330000000005,0.012242587896199586,-0.035830487780334375,0.03930131278961135
9084,1998-01-30,31.836422,0.569062,4.9166669999999995,0.005728653798105832,-0.010134147868802512,-0.00840322745567934
9085,1998-02-02,32.420773,0.54964,5.1979169999999995,0.018354795020621317,-0.03412984876867542,0.05720338595231289
9086,1998-02-03,32.037921999999995,0.569062,5.1510419999999995,-0.011808817760144197,0.035335856196783144,-0.009018035493833398
9087,1998-02-04,31.695389000000002,0.5671189999999999,5.0625,-0.010691486170669617,-0.0034143906990803385,-0.017189143478154367
9088,1998-02-05,32.098372999999995,0.569062,4.9375,0.012714278408130442,0.003426088704487018,-0.024691358024691357
9089,1998-02-06,31.72208,0.5748880000000001,4.90625,-0.011723117554899076,0.010237900263943223,-0.006329113924050667
9090,1998-02-09,31.72208,0.596252,4.8541669999999995,0.0,0.0371620211241146,-0.010615643312102074
9091,1998-02-10,32.652695,0.604021,5.3020830000000005,0.029336506307278798,0.013029725686454663,0.0922745344360838
9092,1998-02-11,33.239414000000004,0.590426,5.2916669999999995,0.01796847090263154,-0.022507495600318617,-0.0019645109290067353
9093,1998-02-12,33.300079,0.602079,5.2604169999999995,0.0018250923436855526,0.01973659696558072,-0.005905511439022848
9094,1998-02-13,33.138228999999995,0.605963,5.1875,-0.004860348829803129,0.006450980685258845,-0.013861448626601214
9095,1998-02-17,33.01685,0.609848,5.1458330000000005,-0.0036628088966370598,0.006411282537052365,-0.008032192771084246
9096,1998-02-18,33.259609000000005,0.63898,5.0729169999999995,0.0073525790619033415,0.04776928021408611,-0.014169911849063355
9097,1998-02-19,33.259609000000005,0.635096,5.2291669999999995,0.0,-0.006078437509781209,0.030800819331362916
9098,1998-02-20,33.219162,0.621501,5.2708330000000005,-0.0012160996841547034,-0.021406212604078823,0.007967999492079825
9099,1998-02-23,33.300079,0.6603439999999999,5.40625,0.0024358531380170856,0.06249869268110575,0.025691764470625378
9100,1998-02-24,33.178715000000004,0.662287,5.40625,-0.00364455591832058,0.0029424057763831613,0.0
9101,1998-02-25,34.068855,0.693362,5.4895830000000005,0.02682864601597723,0.046920745839794664,0.01541419653179199
9102,1998-02-26,34.149776,0.730263,6.0625,0.0023752192434998154,0.053220395695178,0.10436439343389092
9103,1998-02-27,33.805859000000005,0.7341479999999999,6.4166669999999995,-0.010070842045933115,0.005320001150270315,0.058419298969072164
9104,1998-03-02,32.996624,0.706957,6.3541669999999995,-0.02393771446541293,-0.03703749107809318,-0.009740259234272242
9105,1998-03-03,33.057301,0.7186100000000001,5.9791669999999995,0.001838885093214504,0.016483322182254456,-0.05901639034668116
9106,1998-03-04,32.045792,0.759396,6.1197919999999995,-0.03059865655698879,0.05675679436690251,0.02351916245189334
9107,1998-03-05,32.02557,0.747743,6.25,-0.000631034489645188,-0.015345090045246423,0.021276540117703524
9108,1998-03-06,31.762531,0.759396,6.3958330000000005,-0.008213405725487566,0.015584231480602284,0.023333280000000123
9109,1998-03-09,31.115130999999998,0.706957,6.9583330000000005,-0.020382506671146605,-0.06905356362161508,0.08794788731975967
9110,1998-03-10,31.560240000000004,0.747743,6.925781,0.014305226611451616,0.05769233489448444,-0.004678131960629162
9111,1998-03-11,32.086239,0.8118350000000001,6.6354169999999995,0.016666508239481015,0.08571394182225722,-0.04192509119188148
9112,1998-03-12,32.450401,0.839026,6.5416669999999995,0.011349476016805804,0.033493259098215766,-0.014128727704679322
9113,1998-03-13,32.248077,0.84291,6.5572919999999995,-0.006234869023652334,0.004629177164950704,0.0023885349101382403
9114,1998-03-16,32.774082,0.8293149999999999,6.5833330000000005,0.016311205161163578,-0.016128649559265074,0.003971304007813092
9115,1998-03-17,32.652695,0.8186329999999999,6.65625,-0.00370374981059729,-0.012880509818343988,0.01107600056081015
9116,1998-03-18,32.875225,0.837084,7.109375,0.006815057685131354,0.0225387933298562,0.068075117370892
9117,1998-03-19,33.300079,0.831257,7.0,0.012923227141411031,-0.006961069617863913,-0.01538461538461533
9118,1998-03-20,33.037085999999995,0.8196040000000001,7.0,-0.007897668951476144,-0.014018528565774346,0.0
9119,1998-03-23,32.814552,0.8118350000000001,6.984375,-0.006735884635830081,-0.00947896789181124,-0.0022321428571429047
9120,1998-03-24,33.502410999999995,0.870101,7.0208330000000005,0.020962011000485337,0.07177074159157937,0.005219937360179117
9121,1998-03-25,34.311646,0.843881,6.8072919999999995,0.02415453025156933,-0.030134432669310818,-0.030415336755624467
9122,1998-03-26,34.008175,0.8254309999999999,6.8958330000000005,-0.008844547999824925,-0.021863272191221417,0.013006787427364719
9123,1998-03-27,33.785637,0.837084,7.0833330000000005,-0.006543661928345212,0.014117473174620532,0.02719033364062029
9124,1998-03-30,33.421482,0.852621,7.15625,-0.010778396748890806,0.018560861275570772,0.010294165190313675
9125,1998-03-31,33.623783,0.854563,7.127603999999999,0.006053023022737358,0.0022776825811234858,-0.004002934497816746
9126,1998-04-01,33.805859000000005,0.854563,7.5104169999999995,0.005415095618479304,0.0,0.053708511303377726
9127,1998-04-02,34.250941999999995,0.8487370000000001,7.921875,0.013165853883493783,-0.006817519597735799,0.05478497399012605
9128,1998-04-03,33.886803,0.840968,7.75,-0.010631503215298266,-0.009153601174450965,-0.021696252465483234
9129,1998-04-06,34.311646,0.81572,7.3854169999999995,0.012537122489837849,-0.030022545447627058,-0.047042967741935504
9130,1998-04-07,33.886803,0.792413,7.1666669999999995,-0.012381889227931597,-0.028572304222036937,-0.029619180609571583
9131,1998-04-08,33.826088,0.776876,7.3854169999999995,-0.0017917004445654472,-0.019607199780922402,0.030523254394267285
9132,1998-04-09,34.433025,0.796298,7.9375,0.017942867055747103,0.025000128720670922,0.07475312497588171
9133,1998-04-13,33.724922,0.8215459999999999,7.859375,-0.020564646876073178,0.03170672286003473,-0.009842519685039353
9134,1998-04-14,34.392551,0.837084,8.098958,0.0197963096845708,0.018913122332772758,0.030483721669980035
9135,1998-04-15,35.525478,0.852621,8.010417,0.03294105749817744,0.018560861275570772,-0.010932394019082414
9136,1998-04-16,34.898342,0.889523,8.208333,-0.01765313333715035,0.04328066045757728,0.024707327970566295
9137,1998-04-17,34.87809,0.868159,7.90625,-0.0005803141020280789,-0.02401736661109377,-0.03680199134221285
9138,1998-04-20,35.990788,0.901176,7.8541669999999995,0.031902492366984614,0.038031051915605296,-0.006587573122529666
9139,1998-04-21,38.195972,0.901176,7.7552080000000005,0.06127078962538968,0.0,-0.012599553841928568
9140,1998-04-22,37.143963,0.854563,7.2708330000000005,-0.02754240682761,-0.051724635365344884,-0.0624580282050462
9141,1998-04-23,38.034121999999996,0.86039,6.75,0.023965105715833213,0.006818689786475707,-0.07163319526112077
9142,1998-04-24,37.993645,0.868159,7.0729169999999995,-0.001064228589265026,0.009029626099791965,0.047839555555555524
9143,1998-04-27,37.32605,0.862332,6.8958330000000005,-0.01757122803037192,-0.006711904155805581,-0.025036911927568073
9144,1998-04-28,37.447441,0.837084,7.96875,0.003252179108156339,-0.029278746468877292,0.1555891797263651
9145,1998-04-29,37.406979,0.839026,7.9583330000000005,-0.0010805010681503857,0.0023199583315414163,-0.001307231372548956
9146,1998-04-30,37.508109999999995,0.8506790000000001,7.6458330000000005,0.002703532942341935,0.013888723353030707,-0.03926701735149807
9147,1998-05-01,37.831818,0.870101,7.875,0.008630346876982165,0.022831173685961437,0.029972796947042912
9148,1998-05-04,37.750881,0.903118,7.9375,-0.002139389653439294,0.03794616946768237,0.007936507936507908
9149,1998-05-05,38.135288,0.9225399999999999,7.809896000000001,0.01018272924544461,0.021505495405915953,-0.016076094488188808
9150,1998-05-06,38.095467,0.9419620000000001,7.53125,-0.0010442034684516877,0.021052745680404383,-0.03567858009889002
9151,1998-05-07,38.054859,0.9380780000000001,7.5833330000000005,-0.0010659535949513188,-0.0041233085835734595,0.006915585062240659
